Name,App.,Minutes,Shots,Shots on Target,Shots in Box,Shots Outside Box,Headed Attempts,Big Chance,Big Chance Created,Goals,Goals inside Box,Goals outside Box,Headed Goal,Goal Involvement,Key Pass,Big Chance Created.1,Assists,Crosses (Tot.),Crosses (Succ.),Crosses Succ. %,Exp. Goals (xG),Non Penalty xG (NPxG),Exp. Assists (xA),Exp. Att. Points (xATT),Exp. Points (xPts),Exp. Involvement (xGI),Cost (£M),Points,Bonus Points,Baseline BPS,BPS,Threat,Creativity,Influence,Total Passes,Accurate Passes,Pass Completion (%),Opp. Half Passes,Opp. Half Accurate,Opp. Half Pass %,Final 3rd Passes,Final 3rd Accurate,Final 3rd Pass %,Throughballs (Tot.),Throughballs (Succ.),Touches (All),Touches (Box),Entries (Box),Fouls Won (Final 3rd),Penalty Box Entries,Fouls Won (Box),Fouls Made,Corners Taken,Set Piece Into Box,Freekicks (Indirect),Freekicks Taken,Freekicks (Accurate),Freekicks (Direct),Freekick Scored,Penalties Taken,Penalties Scored,Penalties Missed,Clean Sheets,Goals Conceded,Exp. Clean Sheets,Expected Goals Conceded,Shots Conceded,Shots In Box Conceded,Shots on Target Conceded,Headed Shots Conceded,Shots Conc. Set Pieces,Big Chances Conceded,Tackles (Tot.),Tackles (Won),Tackles Won (%),Recoveries,Clearances,Blocks,Interceptions,CBI,Shots Conc. Set Pieces.1,Wins,Saves,Yellow Cards,Second Yellows,Red Cards,Offsides,Errors (lead to Goal),Errors (lead to Shot),Own Goals,Names,Position,Team
Anthony (M)BOU,1 (1),23,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,33,0.0,1.0,0.0,0.0,0.0,0,0.48,0.48,0.07,2.6,4.37,22,5.2,6.0,0.0,4.0,22.0,33.0,3.8,37.4,8.0,5.0,63,5.0,3.0,60,5.0,3.0,60,1.0,0.0,12.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.98,15.0,8.0,3.0,4.0,2.0,1.0,0.0,0.0,0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anthony ,M,BOU
Mitoma (M)BHA,1,89,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,33,2.0,0.0,0.0,2.0,0.0,0,0.19,0.19,0.13,1.32,4.1,15,4.9,8.0,1.0,14.0,32.0,29.0,27.2,45.8,41.0,38.0,93,31.0,27.0,87,23.0,22.0,96,0.0,0.0,59.0,7.0,2.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.75,8.0,6.0,5.0,1.0,1.0,2.0,3.0,2.0,67,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitoma ,M,BHA
Grealish (M)MCI,1,64,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.0,0.0,0,0.05,0.05,0.06,0.44,3.08,4,6.8,2.0,0.0,5.0,5.0,26.0,6.1,0.0,39.0,34.0,87,30.0,22.0,73,15.0,12.0,80,0.0,0.0,57.0,4.0,2.0,2.0,6.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.95,4.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grealish ,M,MCI
Ebiowei (M)CRY,1 (1),12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0,0.01,0.01,0.01,0.07,1.72,3,4.2,1.0,0.0,2.0,2.0,4.0,0.3,0.2,2.0,2.0,100,3.0,1.0,33,1.0,1.0,100,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.71,9.0,7.0,2.0,0.0,3.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ebiowei ,M,CRY
Ronan (M)WOL,1 (1),1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.52,0,4.4,1.0,0.0,3.0,3.0,0.0,0.4,0.6,3.0,3.0,100,4.0,3.0,75,3.0,3.0,100,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.07,19.0,12.0,8.0,4.0,1.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ronan ,M,WOL
Hwang (M)WOL,1,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03,2.57,0,5.7,2.0,0.0,6.0,6.0,2.0,1.7,0.2,11.0,6.0,55,8.0,3.0,38,6.0,3.0,50,0.0,0.0,18.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2.07,19.0,12.0,8.0,4.0,1.0,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hwang ,M,WOL
Anderson (M)NEW,1 (1),9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.51,0,4.4,1.0,0.0,3.0,3.0,0.0,0.3,0.0,4.0,2.0,50,2.0,1.0,50,2.0,1.0,50,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.59,16.0,9.0,5.0,3.0,1.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anderson ,M,NEW
Henderson (M)LIV,1 (1),16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.49,0,5.3,1.0,0.0,1.0,1.0,0.0,2.1,0.0,17.0,14.0,82,11.0,10.0,91,6.0,6.0,100,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.16,14.0,11.0,5.0,6.0,2.0,4.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Henderson ,M,LIV
Harris (M)FUL,1 (1),2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.54,0,4.4,1.0,0.0,3.0,3.0,0.0,0.1,0.4,3.0,3.0,100,1.0,1.0,100,0.0,0.0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.53,16.0,12.0,5.0,3.0,2.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Harris ,M,FUL
Sanson (M)AVL,1 (1),1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.59,0,4.3,1.0,0.0,3.0,3.0,0.0,0.3,0.0,3.0,3.0,100,1.0,1.0,100,0.0,0.0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.94,8.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanson ,M,AVL
Milner (M)LIV,1 (1),22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03,1.52,0,4.4,1.0,0.0,4.0,4.0,2.0,1.7,4.2,14.0,11.0,79,8.0,5.0,63,5.0,3.0,60,0.0,0.0,21.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.76,9.0,9.0,5.0,4.0,1.0,3.0,1.0,1.0,100,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Milner ,M,LIV
Hall (M)CHE,1,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,4.0,1.0,25,0.0,0.0,0.07,0.24,2.84,19,4.5,2.0,0.0,8.0,8.0,2.0,24.5,12.8,21.0,17.0,81,9.0,6.0,67,2.0,2.0,100,0.0,0.0,48.0,1.0,2.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.28,10.0,8.0,3.0,2.0,1.0,2.0,1.0,0.0,0,3.0,1.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hall ,M,CHE
Jones (M)LIV,1 (1),16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.5,0,4.9,1.0,0.0,2.0,2.0,0.0,0.3,1.0,2.0,2.0,100,1.0,1.0,100,1.0,1.0,100,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.16,14.0,11.0,5.0,6.0,2.0,4.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jones ,M,LIV
Sterling (M)CHE,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0,0.01,0.01,0.04,0.17,1.57,16,9.7,1.0,0.0,-4.0,-4.0,4.0,12.6,3.6,24.0,19.0,79,21.0,15.0,71,14.0,10.0,71,0.0,0.0,39.0,2.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.42,14.0,10.0,2.0,3.0,1.0,3.0,1.0,0.0,0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Sterling ,M,CHE
Lewis-Potter (M)BRE,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,1.0,33,0.0,0.0,0.0,0.03,2.47,0,5.2,1.0,0.0,1.0,1.0,2.0,5.6,0.6,15.0,11.0,73,15.0,9.0,60,7.0,4.0,57,0.0,0.0,29.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.08,15.0,9.0,7.0,4.0,1.0,3.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lewis-Potter ,M,BRE
Carvalho (M)LIV,1 (1),3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.51,0,5.4,1.0,0.0,3.0,3.0,0.0,1.0,1.6,5.0,4.0,80,4.0,4.0,100,4.0,4.0,100,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.76,9.0,9.0,5.0,4.0,1.0,3.0,0.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carvalho ,M,LIV
Joelinton (M)NEW,1,90,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,2.0,0.0,0,0.02,0.02,0.43,1.41,4.4,35,5.9,3.0,0.0,14.0,14.0,11.0,14.9,11.4,39.0,35.0,90,26.0,22.0,85,15.0,13.0,87,0.0,0.0,60.0,3.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.37,5.0,4.0,2.0,2.0,0.0,0.0,4.0,3.0,75,6.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joelinton ,M,NEW
Colback (M)NFO,1 (1),19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.69,0,4.2,1.0,0.0,5.0,5.0,0.0,0.0,5.2,3.0,1.0,33,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.74,8.0,8.0,0.0,2.0,1.0,1.0,1.0,1.0,100,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Colback ,M,NFO
Damsgaard (M)BRE,1 (1),30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.58,0,5.1,1.0,0.0,7.0,7.0,0.0,0.6,6.8,11.0,6.0,55,8.0,4.0,50,5.0,3.0,60,0.0,0.0,19.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.08,15.0,9.0,7.0,4.0,1.0,3.0,2.0,2.0,100,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Damsgaard ,M,BRE
McTominay (M)MUN,1 (1),35,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0.44,0.44,0.03,2.28,3.83,13,4.9,1.0,0.0,-3.0,-3.0,14.0,0.1,2.6,3.0,3.0,100,3.0,3.0,100,1.0,1.0,100,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.94,14.0,10.0,7.0,3.0,1.0,2.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,McTominay ,M,MUN
Nørgaard (M)BRE,1 (1),28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03,1.52,0,5.3,1.0,0.0,4.0,4.0,2.0,0.3,6.2,4.0,3.0,75,3.0,2.0,67,2.0,2.0,100,0.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.87,29.0,17.0,6.0,3.0,0.0,1.0,1.0,0.0,0,0.0,2.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nørgaard ,M,BRE
